博主,ID,发布时间,页码,链接,正文
凝视三千弱水的深渊,382550117,2026-04-03 13:17,1/85,https://xueqiu.com/9236758887/382550117,我不喜欢曼德拉之后的南非，一个坠落的国度，但是西水的交易划算，而且西水可以让原来的厂子盈利。目前前由于效率低下，市场水泥价格不错，虽然水泥产能过剩，左派是不会干活的，哈哈哈哈哈
凝视三千弱水的深渊,382267457,2026-04-01 22:31,2/85,https://xueqiu.com/9236758887/382267457,那是华尔街搞金融的，被掐脖子就和绝不会只看钱，哈哈哈哈
凝视三千弱水的深渊,382265469,2026-04-01 22:17,2/85,https://xueqiu.com/9236758887/382265469,"$英特尔(INTC)$ 这票最大的价值是对冲另外一个海峡的风险，没有它，可以让七姐妹价值瞬间去掉70%, 哈哈哈哈，可以动摇阿美国本"
雪月霜,385147806,2026-04-22 15:14,1/1521,https://xueqiu.com/1505944393/385147806,怎么说呢，请问哪一个行业上行周期会分化？上一次锂矿分化了吗？这群人在这里胡说八道，什么垃圾货色，上一次哪怕江特都暴涨好吧，只有下行周期才会分化，上行不存在分化的，上行周期连ppt都能算估值
雪月霜,385128580,2026-04-22 14:14,1/1521,https://xueqiu.com/1505944393/385128580,目前只是微利好吧，7～8万是行业性亏损，不要觉得天齐锂业利润高就是暴利，那是最优质矿山拿到的利润，7～8万锂云母之所以利润还可以那是不交锂矿权益金的，本质上属于盗采，一旦全部正规化，哪一个低品位矿山，7～8万都是亏损的
雪月霜,385109166,2026-04-22 12:14,1/1521,https://xueqiu.com/1505944393/385109166,其实关于投资主要着重的是行业趋势，至于内部哪个企业可能更好，已经未来利润只是很少提及，并不是说看不出来，而是不重要，最终只要不是太极端的标的，其实最终差不太多，但是不愿过多提及不是说算不出来
雪月霜,385108497,2026-04-22 12:14,1/1521,https://xueqiu.com/1505944393/385108497,行业机会大于企业选择，实际上研究不要过度了，再多就是浪费时间了，有那个时候换个板块更好
雪月霜,385107122,2026-04-22 12:14,1/1521,https://xueqiu.com/1505944393/385107122,肯定买不在风口的，真的在，估值能低了吗，不得很高了
雪月霜,385102317,2026-04-22 12:14,1/1521,https://xueqiu.com/1505944393/385102317,上行周期跟下行不一样的，某些人这些都不知道吗，上行给20～30倍很正常，如果明年更高，其实都是30～40倍估值给的，上行周期20倍怎么就是不及预期好吧，上行周期这个估值属于很便宜，低于这个如果只是10～15倍，那是市场短期有问题，某些人对于锂矿最离谱认知就是一季报推算全年利润，一看是20倍就觉得高估，实际上一季度是全年最低的利润，不是简单乘以4，最后这是上行周期，给30～40都是合理的，因为明年业绩会大幅提升，还可以翻倍的 上行周期跟下行不一样的，某些人这些都不知道吗，上行给20～30倍很正常，如果明年更高，其实都是30～40倍估值给的，上行周期20倍怎么就是不及预期好吧，上行周期这个估值属于很便宜，低于这个如果只是10～15倍，那是市场短期有问题，某些人对于锂矿最离谱认知就是一季报推算全年利润，一看是20倍就...
雪月霜,385101659,2026-04-22 11:14,1/1521,https://xueqiu.com/1505944393/385101659,28年达到30～40
雪月霜,385100473,2026-04-22 11:14,1/1521,https://xueqiu.com/1505944393/385100473,快了，给你机会，不能不中用啊
雪月霜,385100268,2026-04-22 11:14,1/1521,https://xueqiu.com/1505944393/385100268,$海螺水泥(SH600585)$ 马上年化绿了
雪月霜,385099434,2026-04-22 11:14,1/1521,https://xueqiu.com/1505944393/385099434,我当时看好的其实是徐工，三一太贵了
雪月霜,385098641,2026-04-22 11:14,1/1521,https://xueqiu.com/1505944393/385098641,因为我觉得这个业绩符合预期，今年10～20亿利润，还不行吗，当然实际上更看好的是蓉姐
雪月霜,385094882,2026-04-22 11:14,1/1521,https://xueqiu.com/1505944393/385094882,为何我不信国内ppt产能吧，如果是真的，可以这么说28年碳酸锂价格可能最多3万，因为动不动就是20～30万吨产能，赣锋天齐简直弱爆了，简单说这个锂矿简直是遍地都是，成本都是3～4万，锂云母都能做到4～5万，锂辉石矿不得2～3万，盐湖提锂都可以1～2万，最离谱是国内锂云母成本可以做到sqm盐湖提锂水平，但是有一点不明白，既然锂矿遍地都是未来5～8万价格，还搞钠离子电池有毛病吗，请某德解释下，既然不缺锂为何搞这种偷工减料的产品，这个很难逻辑自洽的 为何我不信国内ppt产能吧，如果是真的，可以这么说28年碳酸锂价格可能最多3万，因为动不动就是20～30万吨产能，赣锋天齐简直弱爆了，简单说这个锂矿简直是遍地都是，成本都是3～4万，锂云母都能做到4～5万，锂辉石矿不得2～3万，盐湖提锂都可以1～2万，最离谱是国内锂云母成本可以做到sqm盐湖提锂...
雪月霜,385091359,2026-04-22 11:14,1/1521,https://xueqiu.com/1505944393/385091359,是的，这事一出，利润估算是对半砍的，最可怕的其实不是限制出口，而是浮动的资源税和出口税，简单说矿产资源涨价收益政府要拿走一大半，利润肯定会提升但是没预期那么高
雪月霜,385061852,2026-04-22 10:14,1/1521,https://xueqiu.com/1505944393/385061852,其实你愿意吹就吹吧，不要给我推荐，不然直接拉黑了
雪月霜,385061213,2026-04-22 09:14,1/1521,https://xueqiu.com/1505944393/385061213,某些说ppt是有原因的，总共也才不到10亿的资金，这点钱别说20万吨碳酸锂自有矿产能，就是采选厂建设都不够，直接吹牛皮也得有点可能性，一眼假东西还给估值在那里吹，就吹吧，反正看不上就不提了，但是不要跑过来吹那种企业好吧，矿山投资是需要大量资金的，说句实话，那点资金就是2～3万吨产能都得建设3～5年，而且还不够，需要大量融资，怎么可能10～20万吨，真那么玩，一次逆周期就给拉爆了 某些说ppt是有原因的，总共也才不到10亿的资金，这点钱别说20万吨碳酸锂自有矿产能，就是采选厂建设都不够，直接吹牛皮也得有点可能性，一眼假东西还给估值在那里吹，就吹吧，反正看不上就不提了，但是不要跑过来吹那种企业好吧，矿山投资是需要大量资金的，说句实话，那点资金就是2～3万吨产能都...
雪月霜,385055518,2026-04-22 09:14,1/1521,https://xueqiu.com/1505944393/385055518,某些企业产能有些不切实际了，请问赣锋和天齐花了多长时间，投入多少才实现十几万吨自有矿产能，某个企业直接吹到马上10～20万吨，请问有多大可信度，请问买了个矿，品味其实也就那么一回事，一下子就这么大的产能出来了吗，这个给估值吗？扎布耶这么优质的矿山都不给估值，凭什么买了个矿，甚至就是探矿权甚至采矿证都没有，就给他预期呢
雪月霜,385055187,2026-04-22 09:14,1/1521,https://xueqiu.com/1505944393/385055187,从中矿可以推算盛新利润的，还要考虑中矿有铯和铷利润，这一块其实是1～3亿，所以利润估算是可以推算出来的
雪月霜,385054569,2026-04-22 09:14,1/1521,https://xueqiu.com/1505944393/385054569,赣锋业绩不算差，只是某些人计算器按的飞起而已
雪月霜,385053473,2026-04-22 09:14,1/1521,https://xueqiu.com/1505944393/385053473,实际上不会很高的，很多人没计算出口税其实是随着碳酸锂价格提升，相应的资源税增加，除了极个别企业，大多数企业都高估了利润
雪月霜,385052208,2026-04-22 09:14,1/1521,https://xueqiu.com/1505944393/385052208,如果比ppt和储量，为何不买西藏矿业
雪月霜,385049390,2026-04-22 09:14,2/1521,https://xueqiu.com/1505944393/385049390,实际上利润算的没错，除了极个别企业，一季度利润出来，一定是低于某些人预期的，很多人是预期从来没考虑税费增加
雪月霜,385047866,2026-04-22 09:14,2/1521,https://xueqiu.com/1505944393/385047866,$盛新锂能(SZ002240)$ 我估算的一季度利润2～5亿，应该到不了5亿，马上应该出来了
雪月霜,385041944,2026-04-22 08:14,2/1521,https://xueqiu.com/1505944393/385041944,$天齐锂业(SZ002466)$ 这个过去说过，很多人根本理解不了天齐锂业，为何过去黑过天齐，也能放下过去不愉快又去买天齐，根本原因是天齐是一个上限和下限都很大的企业，他的下限很低，上限也很大，可以不喜欢这个企业但是搞不清楚那必然是搞不清楚弹性的，他的过去无论是结算模式还是营收过于依赖锂矿价格，导致他的波动性非常大，事实上真正纯血锂矿只有天齐，但是太纯了导致利润完全于依赖理矿价格 $天齐锂业(SZ002466)$ 这个过去说过，很多人根本理解不了天齐锂业，为何过去黑过天齐，也能放下过去不愉快又去买天齐，根本原因是天齐是一个上限和下限都很大的企业，他的下限很低，上限也很大，可以不喜欢这个企业但是搞不清楚那必然是搞不清楚弹性的，他的过去无论是结算模式还是营收过于依赖锂...
雪月霜,385041479,2026-04-22 08:14,2/1521,https://xueqiu.com/1505944393/385041479,实际上木绒矿目前进度跟雅江措拉差不多，这一次都指望不上了，投产可能要2～3年后了
雪月霜,385041309,2026-04-22 08:14,2/1521,https://xueqiu.com/1505944393/385041309,实际上做储能也不合格
雪月霜,385041206,2026-04-22 07:14,2/1521,https://xueqiu.com/1505944393/385041206,$盛新锂能(SZ002240)$ 怎么计算盛新一季度利润感觉不怎么样，到时候看就知道了
雪月霜,385040596,2026-04-22 07:14,2/1521,https://xueqiu.com/1505944393/385040596,请问如果25万电车用磷酸铁锂是变相减配，那钠离子电池呢
雪月霜,385040268,2026-04-22 07:14,2/1521,https://xueqiu.com/1505944393/385040268,说句实话，很多企业目前都搞不清楚，比如说天华新能和川能动力动力，这些其实研究不研究都无所谓，当然个人想法，没必要把一个行业所有企业都研究一遍，因为还不如换个板块
雪月霜,384838237,2026-04-21 08:08,2/1521,https://xueqiu.com/1505944393/384838237,实际上过去攻击我，柯中和小明的其实是一个人，当然小明又得罪了某个公司，实际上锂矿前段时间为何淚气那么大，就是因为那伙骗子兴风作浪，事实上某些人花钱买课毫无意义甚至让某些人损失惨重，如果股市能赚钱，就不会一个劲换号引流卖课了，那水平能教什么，举个例子真有一个亿重仓碳酸锂，谁会一个劲换号卖课好吧，冒着被处罚风险 实际上过去攻击我，柯中和小明的其实是一个人，当然小明又得罪了某个公司，实际上锂矿前段时间为何淚气那么大，就是因为那伙骗子兴风作浪，事实上某些人花钱买课毫无意义甚至让某些人损失惨重，如果股市能赚钱，就不会一个劲换号引流卖课了，那水平能教什么，举个例子真有一个亿重仓碳酸锂，谁会一...
雪月霜,384837815,2026-04-21 08:00,2/1521,https://xueqiu.com/1505944393/384837815,这么急就为主子说话吗，拉黑了，之前就是大量这种零关注小号攻击
雪月霜,384837630,2026-04-21 07:57,2/1521,https://xueqiu.com/1505944393/384837630,$赣锋锂业(SZ002460)$ 前段时间其实绝大多数攻击我的人是上海青浦区人的小号，至于理由是因为当时有人网上卖课，卖课就卖课，还碰瓷，当时忍无可忍公开揭露他的所谓骗局而已，得罪人了，实际上当初我怎么做都是有人攻击的，那个货色又打算开始卖课了，当然攻击了，而且又不是我一个人很多人都被攻击好吧，那个骗子去年卖出赣锋后疯狂踩，现在为了卖课不得攻击别人吗，为何@赣锋，因为那个骗子主要欺骗的就是赣锋股东 $赣锋锂业(SZ002460)$ 前段时间其实绝大多数攻击我的人是上海青浦区人的小号，至于理由是因为当时有人网上卖课，卖课就卖课，还碰瓷，当时忍无可忍公开揭露他的所谓骗局而已，得罪人了，实际上当初我怎么做都是有人攻击的，那个货色又打算开始卖课了，当然攻击了，而且又不是我一个人很多人都被攻...
雪月霜,384837247,2026-04-21 07:49,2/1521,https://xueqiu.com/1505944393/384837247,某些别被ppt带歪了，产能规划有几个兑现的，最后某些又不是没有产能规划，他的国内矿品味非常高，储量潜力很大，怎么就不算产能规划呢，要算ppt就都算，要么都不算，怎么能别人计入这当不存在，实际上绝大多数只是牛逼吹得比较大，别真当真了，这个预期阶段玩一下就算了，现阶段还在幻想吗
雪月霜,384784749,2026-04-20 19:48,2/1521,https://xueqiu.com/1505944393/384784749,天齐是锂矿龙头，华友是新能源材料龙头，差距其实挺大的，华友不靠锂矿也能活
雪月霜,384784325,2026-04-20 19:45,2/1521,https://xueqiu.com/1505944393/384784325,华友是低估了，但是不是一个板块
雪月霜,384784295,2026-04-20 19:45,2/1521,https://xueqiu.com/1505944393/384784295,应该可以，主要问题出在二季度
雪月霜,384783302,2026-04-20 19:39,2/1521,https://xueqiu.com/1505944393/384783302,天齐矿端不是10万吨，而是等效16万吨，他的成本非常低，不能用高成本矿跟天齐做比较
雪月霜,384781549,2026-04-20 19:30,2/1521,https://xueqiu.com/1505944393/384781549,$天齐锂业(SZ002466)$ 真正的锂矿中军其实是天齐锂业，很多人拿ppt在那里吹牛逼，但是一旦到了业绩就知道谁才是王者，成本都不一样就能按照单位产能给估值吗，而且天齐产能被低估了，他的sqm收益被严重低估了，今年利润至少100多亿，明年如果碳酸锂高度进一步提升可以到200多亿
雪月霜,384779482,2026-04-20 19:15,2/1521,https://xueqiu.com/1505944393/384779482,$天齐锂业(SZ002466)$ 怎么样，还说业绩不行吗
超级鹿鼎公,383150655,2026-04-09 11:33,3/1218,https://xueqiu.com/8790885129/383150655,看到很多人在谈XX银行拨备率，我就给大家看看当年的数据
超级鹿鼎公,383150494,2026-04-09 11:32,3/1218,https://xueqiu.com/8790885129/383150494,等你搞明白真实的长电，搞明白是不是符合你的需求，再来谈是不是适合买
超级鹿鼎公,383150101,2026-04-09 11:30,3/1218,https://xueqiu.com/8790885129/383150101,看看当年的拨备率和不良率
超级鹿鼎公,383109512,2026-04-09 09:08,3/1218,https://xueqiu.com/8790885129/383109512,对的，所以估值真的不便宜
超级鹿鼎公,383106208,2026-04-09 08:43,3/1218,https://xueqiu.com/8790885129/383106208,有一句话送给你，你如果能够理解就说明理解了投资长电的逻辑：如果中国用电量腰斩，也分毫不影响长电的发电和售电
超级鹿鼎公,383033063,2026-04-08 16:17,3/1218,https://xueqiu.com/8790885129/383033063,，一块钱没法给你，你的帖子不能打赏
超级鹿鼎公,382496434,2026-04-03 09:40,3/1218,https://xueqiu.com/8790885129/382496434,你这个逻辑换一下场景：买了会涨的股票，就是偷了别人的珍宝
超级鹿鼎公,382482351,2026-04-03 08:09,3/1218,https://xueqiu.com/8790885129/382482351,人是不可能赚取认知之外的钱财的，除非靠运气，只能怪你自己没有认清一颗赛欧大师的真面目，割韭菜的跟真会做股票的，差异是如此之大，这分不清楚怪谁
超级鹿鼎公,381996320,2026-03-31 15:10,3/1218,https://xueqiu.com/8790885129/381996320,专栏游戏仓2026年3月PS图 本游戏仓3月收盘1933.9W，相比本月初1888.5W，本月盈利45.4W，本月盈利2.40%，本月上证指数下跌6.50%，本月跑赢8.90%， 相比本年初1762.5W，本年盈利金额171.4W，盈利9.72%。上证年线下跌1.94%，本年度跑赢11.66% 本月减持了中煤...
超级鹿鼎公,381718796,2026-03-30 10:10,3/1218,https://xueqiu.com/8790885129/381718796,跟其他非新疆电解铝比，今年天山铝业单吨净利估计也就比神火新疆高200
超级鹿鼎公,381675933,2026-03-29 21:10,3/1218,https://xueqiu.com/8790885129/381675933,增速不算高，新疆的煤跟不要钱一样，还自备发电厂，加上神火不具备的氧化铝100%自产，新疆吨利润实在太厚实了，去年一季度是3500一吨的高基数，所以今年吨净利7000+，其他没有氧化铝的电解铝增速要高得多，但是吨净利也就5000元不到
超级鹿鼎公,381600495,2026-03-28 16:16,3/1218,https://xueqiu.com/8790885129/381600495,对于恶意的错，我们可以不容忍， 对于正常的，善意的错，我们要容忍，我们要允许博主有认知缺陷和不足，但是可以拉黑 也要允许别人拉黑你，话不投机，就不讲，看不对眼，就不看 你可以拉黑别人，别人拉黑你也很正常，不要被拉黑了就暴跳如雷，心里不爽 如果你既有想看的，又不想看博主的其他一些言论，你就选择性的看就是，既然你要跳出来辩驳，被拉黑很正常，你要不就一言不发选择性看，要不就是因为这些不喜欢的言论完全不看，你既要又要的，你以为你是谁啊，天王老子吗，需要天下人都捧着你吗， 对于恶意的错，我们可以不容忍， 对于正常的，善意的错，我们要容忍，我们要允许博主有认知缺陷和不足，但是可以拉黑 也要允许别人拉黑你，话不投机，就不讲，看不对眼，就不看 你可以拉黑别人，别人拉黑你也很正常，不要被拉黑了就暴跳如雷，心里不爽 如果你既有想看的，又不想看...
超级鹿鼎公,381599845,2026-03-28 16:05,3/1218,https://xueqiu.com/8790885129/381599845,当然，我们不是说写文章就可以乱写，可以胡扯，透过欺骗，煽动获取非法利益的，都需要打击，造谣的更要打击，但是我们要允许写文章的人有错，没有恶意的错，也是需要容忍的，谁敢说自己是神，永不出错？？
超级鹿鼎公,381599648,2026-03-28 16:01,3/1218,https://xueqiu.com/8790885129/381599648,你看谁的文章，信谁，拉黑谁，都是你自己的决策，所以很多时候，有人说：公公，全靠你的XX票，我赚了多少多少，而我总是不认的，你赚还是亏，都跟我半毛钱关系没有，都是你自己的决策，赚也好，亏也好，都是你自己买的，卖的，
超级鹿鼎公,381598725,2026-03-28 15:46,3/1218,https://xueqiu.com/8790885129/381598725,不大，现在分红差的可能会提高分红
超级鹿鼎公,381598704,2026-03-28 15:45,3/1218,https://xueqiu.com/8790885129/381598704,你为什么不是自己决策呢，下单是别人按着你的手下的单吗，人家没收钱，你怪不到人家啊
超级鹿鼎公,381524685,2026-03-27 20:33,3/1218,https://xueqiu.com/8790885129/381524685,主要是新疆的煤跟不要钱一样，神火还自己发电
柯中,381593279,2026-03-28 13:59,3/104,https://xueqiu.com/5243796549/381593279,碳酸锂涨到25w都没有na电池什么事情。现在性价比是一方面，na电池还有很长的路要走。按照比亚迪第二代刀片电池的技术，锂电池还有突破的空间。 之所以他们要发展na电池，是因为计算器按下去，储能对锂矿的需求是个夸张的数字，他们觉得锂矿实现不了这么大的供给。 $赣锋锂业(SZ002460)$$宁德时代(SZ300750)$
柯中,381589697,2026-03-28 13:52,3/104,https://xueqiu.com/5243796549/381589697,专栏锂电池本周行业更新3-28 本周锂电池板块出现了大幅度的共振向上，可以说这里锂电池板块非常有概率走出一波行业的贝塔行情。市场指数在外围冲突不确定性的情况下，能走出这么强的板块向上突破，如果市场一旦企稳，则新能源锂电池方向将非常有概率成为市场的下一个核心主线。  1、库存。  本周的库存没有任何意外的...
雪月霜,384651758,2026-04-20 08:18,3/1521,https://xueqiu.com/1505944393/384651758,最简单的例子就是海螺，哪怕他负债率极低，分红率也可以，行业亏损时候50%以上利润让他赚走了，很难亏损，而且逆周期也有不错的利润，哪怕这样又如何，只要是利润从300多亿，下降到80多亿过程，估值一样崩塌，请问这个可以无论何时都可以长持吗，很多人真的就是胡说八道好吧，不是说只有亏损时候，估值才下降，无论什么企业只要是利润下行估值就崩塌了 最简单的例子就是海螺，哪怕他负债率极低，分红率也可以，行业亏损时候50%以上利润让他赚走了，很难亏损，而且逆周期也有不错的利润，哪怕这样又如何，只要是利润从300多亿，下降到80多亿过程，估值一样崩塌，请问这个可以无论何时都可以长持吗，很多人真的就是胡说八道好吧，不是说只有亏损时候，...
雪月霜,384651248,2026-04-20 08:06,3/1521,https://xueqiu.com/1505944393/384651248,长期持有是因为在利润上行周期股价会有波动，所谓长持只有在上行期可以，下行是脑子有坑好吧，为何每次周期顶部时候总有一群要么坏，要么蠢，要么又蠢又坏的告诉你们只要不亏损就可以死拿呢？如果这样怎么不长期持有海螺呢
雪月霜,384648696,2026-04-20 07:08,3/1521,https://xueqiu.com/1505944393/384648696,企业不会破产不意味着企业可以长期死拿，请问茅台五粮液会破产吗，那是不是就是从21年持有至今就是对的，怎么老有人偷换概念，实际上绝大多数龙头都不会破产，地产龙头死于高杠杆而不是地产有问题，为何国有地产没破产呢，当时20年基本上绝大多数地产负债率都在80%以上，这种下行周期一旦拉长，当然会出问题，这么高的负债率别说地产，就是矿产资源企业还是别的，下行周期一样破产，事实上哪怕白酒食品企业高杠杆盲目扩张遇上下行周期也一样无法穿越周期，最后举个最直接例子，08年买入中石油，一套就是一辈子，哪怕合理估值买入，也要套十几年才能解套，没有合理估值买哪个都要出问题 企业不会破产不意味着企业可以长期死拿，请问茅台五粮液会破产吗，那是不是就是从21年持有至今就是对的，怎么老有人偷换概念，实际上绝大多数龙头都不会破产，地产龙头死于高杠杆而不是地产有问题，为何国有地产没破产呢，当时20年基本上绝大多数地产负债率都在80%以上，这种下行周期一旦拉长，当...
雪月霜,384648292,2026-04-20 06:48,3/1521,https://xueqiu.com/1505944393/384648292,实际上板块轮动主要在于宏观，为何现在板块唯独地产链，医药和消费不景气呢？这些统一只向内需，所有不景气行业有个共性那就是高度依赖国内市场，简单说出了半导体科技新兴行业，只要是营收高度依赖国内市场的，基本上就是这几年表现相当糟糕，核心原因是地产低迷影响国内内需，这个不是什么很难的，因为居民大部分资产就是地产，地产大幅下降会导致居民资产大幅缩水进而影响内需消费，但是考虑过没有，目前出口还能继续增长吗？现在国际上已经天怒人怨了，实际上在增加出口，是行不通的，下一步必须要打开内需，其实所谓的地产链，消费和医药其实主要是指内需 实际上板块轮动主要在于宏观，为何现在板块唯独地产链，医药和消费不景气呢？这些统一只向内需，所有不景气行业有个共性那就是高度依赖国内市场，简单说出了半导体科技新兴行业，只要是营收高度依赖国内市场的，基本上就是这几年表现相当糟糕，核心原因是地产低迷影响国内内需，这个不是什么很难的...
雪月霜,384648116,2026-04-20 06:39,3/1521,https://xueqiu.com/1505944393/384648116,需要注意一点，水泥跟水泥不一样，如果一家企业海外营收占比过高完全放弃国内的话，未来国内地产复苏也跟这家企业毫无关系了，其实选择是取平衡点，那就是既有国内相当大的头部优势，又有海外不断增量，以及估值不能太高，过度关注海外短期会估值提升，跳出国内水泥价格下行趋势影响，但是反过来也一样，因为大跌没有你，上涨也不会受益的 需要注意一点，水泥跟水泥不一样，如果一家企业海外营收占比过高完全放弃国内的话，未来国内地产复苏也跟这家企业毫无关系了，其实选择是取平衡点，那就是既有国内相当大的头部优势，又有海外不断增量，以及估值不能太高，过度关注海外短期会估值提升，跳出国内水泥价格下行趋势影响，但是反过来也...
雪月霜,384647872,2026-04-20 06:33,3/1521,https://xueqiu.com/1505944393/384647872,很多人看不懂水泥建材逻辑，简单说水泥企业从来不是单纯水泥厂，涉及骨料，建筑建材和水泥以及砂石，这些有一个共行那就是运输半径非常短，目前国内国外，不同地区价格差如此大的原因就是这个导致的，他跟黑色系，碳酸锂有色能源不一样在于后者过剩是全球范围内的，而这个是区域性的，所以过剩从来不是问题，这也是这个行业不内卷根本原因，举个例子无论是西部水泥，中国建材还是华新海螺，一旦某个区域产能过剩，其实大多数是没有竞争优势的就主动关停，不会主动长期亏损生产的，其实水泥问题从来不是供给过剩，供给过剩非常容易解决，过去根本问题是需求一直下滑，导致去产能和错峰生产一直未找到平衡点，只有需求稳住国内价格就能稳住，而增长点其实不在国内而在海外，由于国内国外不同价以及海外市场广阔，基本上头部首要发展是不可能国内内卷而是拓展海外，由于区域性，最终实际是海外建厂而不是出口，国内所谓的产能过剩无法影响海外，而投资时间长度和区域性导致海外市场需要大量资金才能逐步产能提升，所以根本不用担心海外产能过剩，因为就算过剩企业也会暂停生产的 很多人看不懂水泥建材逻辑，简单说水泥企业从来不是单纯水泥厂，涉及骨料，建筑建材和水泥以及砂石，这些有一个共行那就是运输半径非常短，目前国内国外，不同地区价格差如此大的原因就是这个导致的，他跟黑色系，碳酸锂有色能源不一样在于后者过剩是全球范围内的，而这个是区域性的，所以过剩从来...
雪月霜,384617445,2026-04-19 17:14,3/1521,https://xueqiu.com/1505944393/384617445,如果你了解水泥业就不会说出这个
雪月霜,384614878,2026-04-19 16:42,3/1521,https://xueqiu.com/1505944393/384614878,传统地产模式太糟糕了，买地盖房还得想办法卖掉，一个楼盘出问题，对于资金压力太大，而且更离谱是优质资源不具有复制性卖完就没了，这是最糟糕的模式了，恰恰是这种糟糕的模式导致地产是唯一没有规模优势产业，导致越是规模越大，风险越高，反而地方房企活的好好的，本打算淘汰中小房企和地方，但是实际上把头部全部淘汰了 传统地产模式太糟糕了，买地盖房还得想办法卖掉，一个楼盘出问题，对于资金压力太大，而且更离谱是优质资源不具有复制性卖完就没了，这是最糟糕的模式了，恰恰是这种糟糕的模式导致地产是唯一没有规模优势产业，导致越是规模越大，风险越高，反而地方房企活的好好的，本打算淘汰中小房企和地方，但...
雪月霜,384614441,2026-04-19 16:32,3/1521,https://xueqiu.com/1505944393/384614441,房地产跟水泥是上下游但是完全不一样，水泥护城河很深，地产有吗？举个例子，海螺2060年都会存在，地产商可不一定，海螺国内矿山可开采年限都是50年以上的
雪月霜,384613803,2026-04-19 16:21,3/1521,https://xueqiu.com/1505944393/384613803,如果目前还看不出来地产今年到底的，那最好不要买了，这句话在25年6月对于碳酸锂说过
雪月霜,384613439,2026-04-19 16:16,3/1521,https://xueqiu.com/1505944393/384613439,$CRH水泥(CRH)$ 这是爱尔兰一家水泥厂，在全球排名都进不了前十，但是估值却是全球第一的接近5倍，不知道为何会有人觉得这是夕阳产业
雪月霜,384612638,2026-04-19 16:04,3/1521,https://xueqiu.com/1505944393/384612638,事实上未来27～30年投资机会在于医药，地产链和消费，板块是轮动的，目前看不上的板块才是机会，没有一个板块可以长期上涨
雪月霜,384612451,2026-04-19 16:00,3/1521,https://xueqiu.com/1505944393/384612451,更不推荐但是我不研究这一块所以不谈论
雪月霜,384611941,2026-04-19 15:53,3/1521,https://xueqiu.com/1505944393/384611941,看不到底就对了，等看到上行其实就晚了，实际上地产已经到底了
雪月霜,384475030,2026-04-17 21:17,3/1521,https://xueqiu.com/1505944393/384475030,我在等业绩预告，竟然给这个，有点过头吧
雪月霜,384392735,2026-04-17 13:50,3/1521,https://xueqiu.com/1505944393/384392735,$华友钴业(SH603799)$ 总感觉这家公司明明要规模有规模，要利润有利润，但是很多人觉得他是小企业
雪月霜,384387586,2026-04-17 13:28,3/1521,https://xueqiu.com/1505944393/384387586,没有啊，我说的都是让上市公司回过头给我点赞，比如说天齐锂业我当时把他黑的不行，结果现在他说我说的太对了
雪月霜,384387308,2026-04-17 13:27,4/1521,https://xueqiu.com/1505944393/384387308,那倒也不是，应该是枪打出头鸟了，正好让人抓住把柄了
雪月霜,384386839,2026-04-17 13:25,4/1521,https://xueqiu.com/1505944393/384386839,我又不是碳酸锂大v，下半年都可能换了，所以也得罪不了谁
雪月霜,384352220,2026-04-17 10:48,4/1521,https://xueqiu.com/1505944393/384352220,大盘4000多点，消费地产链往2000多点狂奔
雪月霜,384346962,2026-04-17 10:33,4/1521,https://xueqiu.com/1505944393/384346962,$海螺水泥(SH600585)$ 目前一路阴跌，目前只有有点零散钱补一补，等差不多再大仓位进，基本上快了，这种调整大概5～6月份就结束了，不知道有没有一次估值崩盘
雪月霜,384344398,2026-04-17 10:26,4/1521,https://xueqiu.com/1505944393/384344398,那个不用想了，真到15，我融资上
雪月霜,384344136,2026-04-17 10:26,4/1521,https://xueqiu.com/1505944393/384344136,$海螺水泥(SH600585)$ 现在感觉我买一点套一点
雪月霜,384343895,2026-04-17 10:25,4/1521,https://xueqiu.com/1505944393/384343895,$海螺水泥(SH600585)$ 不会跌到18吧
雪月霜,384326222,2026-04-17 09:43,4/1521,https://xueqiu.com/1505944393/384326222,$华友钴业(SH603799)$ 难道市场解读华友是不及预期赣锋暴雷吗
雪月霜,384312507,2026-04-17 08:52,4/1521,https://xueqiu.com/1505944393/384312507,马曼然也熬不住是不是真的
雪月霜,384299778,2026-04-17 05:46,4/1521,https://xueqiu.com/1505944393/384299778,$泸州老窖(SZ000568)$$五粮液(SZ000858)$$贵州茅台(SH600519)$ 茅台业绩出来了，还敢说这一次调整不会比上一次大吗，某些人投资直接下前提，而且毫无根据，各种数据明显这一次要比上一次困难大的多，无论是时间还是深度，怎么得出这一次调整不会很大
雪月霜,384299655,2026-04-17 05:40,4/1521,https://xueqiu.com/1505944393/384299655,$贵州茅台(SH600519)$ 现在还有人说这一次调整不会比上一次大吗
雪月霜,384229350,2026-04-16 17:54,4/1521,https://xueqiu.com/1505944393/384229350,实际上当时我根据业绩切换并无问题，只要大体算的差不多，结果必然也是这么做至于市场怎么走那不是我的问题
雪月霜,384227136,2026-04-16 17:39,4/1521,https://xueqiu.com/1505944393/384227136,没多大影响，实际上镍涨价可以抵消一部分，钴锂涨价其实今年保守100多亿利润，有可能冲击180～200亿
雪月霜,384225067,2026-04-16 17:26,4/1521,https://xueqiu.com/1505944393/384225067,$华友钴业(SH603799)$ 要是按照同行估值，这业绩2000亿都可以有
